,label,path,divide
8689,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.28.jpg,validation
8690,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2638.jpg,validation
8691,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1690.jpg,validation
8692,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3141.jpg,validation
8693,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2414.jpg,validation
8694,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.686.jpg,validation
8695,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3852.jpg,validation
8696,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1737.jpg,validation
8697,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4472.jpg,validation
8698,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.719.jpg,validation
8699,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4278.jpg,validation
8700,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3809.jpg,validation
8701,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4871.jpg,validation
8702,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.828.jpg,validation
8703,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.666.jpg,validation
8704,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4346.jpg,validation
8705,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4113.jpg,validation
8706,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3919.jpg,validation
8707,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3887.jpg,validation
8708,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2864.jpg,validation
8709,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.98.jpg,validation
8710,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3633.jpg,validation
8711,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.961.jpg,validation
8712,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1800.jpg,validation
8713,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2599.jpg,validation
8714,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2315.jpg,validation
8715,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.271.jpg,validation
8716,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1456.jpg,validation
8717,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4360.jpg,validation
8718,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2680.jpg,validation
8719,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4395.jpg,validation
8720,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1319.jpg,validation
8721,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4252.jpg,validation
8722,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3355.jpg,validation
8723,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2996.jpg,validation
8724,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2009.jpg,validation
8725,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.47.jpg,validation
8726,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1003.jpg,validation
8727,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.372.jpg,validation
8728,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3518.jpg,validation
8729,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3049.jpg,validation
8730,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4179.jpg,validation
8731,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3297.jpg,validation
8732,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1922.jpg,validation
8733,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4251.jpg,validation
8734,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4190.jpg,validation
8735,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2270.jpg,validation
8736,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1051.jpg,validation
8737,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3103.jpg,validation
8738,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3212.jpg,validation
8739,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1349.jpg,validation
8740,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4997.jpg,validation
8741,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.717.jpg,validation
8742,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3614.jpg,validation
8743,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3097.jpg,validation
8744,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.812.jpg,validation
8745,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.17.jpg,validation
8746,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2456.jpg,validation
8747,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1698.jpg,validation
8748,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.5000.jpg,validation
8749,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1955.jpg,validation
8750,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.81.jpg,validation
8751,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4913.jpg,validation
8752,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1458.jpg,validation
8753,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1572.jpg,validation
8754,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4393.jpg,validation
8755,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3418.jpg,validation
8756,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4429.jpg,validation
8757,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4246.jpg,validation
8758,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2908.jpg,validation
8759,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.533.jpg,validation
8760,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2682.jpg,validation
8761,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4380.jpg,validation
8762,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1300.jpg,validation
8763,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4529.jpg,validation
8764,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1056.jpg,validation
8765,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2835.jpg,validation
8766,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1860.jpg,validation
8767,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3347.jpg,validation
8768,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3907.jpg,validation
8769,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1618.jpg,validation
8770,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.645.jpg,validation
8771,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4630.jpg,validation
8772,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2382.jpg,validation
8773,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2154.jpg,validation
8774,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4189.jpg,validation
8775,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.831.jpg,validation
8776,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2221.jpg,validation
8777,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.201.jpg,validation
8778,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4015.jpg,validation
8779,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1507.jpg,validation
8780,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1360.jpg,validation
8781,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2052.jpg,validation
8782,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2772.jpg,validation
8783,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2761.jpg,validation
8784,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.281.jpg,validation
8785,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1713.jpg,validation
8786,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3992.jpg,validation
8787,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.493.jpg,validation
8788,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1903.jpg,validation
8789,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2310.jpg,validation
8790,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.83.jpg,validation
8791,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4061.jpg,validation
8792,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2396.jpg,validation
8793,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.838.jpg,validation
8794,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4609.jpg,validation
8795,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2449.jpg,validation
8796,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4300.jpg,validation
8797,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1073.jpg,validation
8798,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3344.jpg,validation
8799,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.527.jpg,validation
8800,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.66.jpg,validation
8801,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2791.jpg,validation
8802,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2273.jpg,validation
8803,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.758.jpg,validation
8804,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2539.jpg,validation
8805,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4011.jpg,validation
8806,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.198.jpg,validation
8807,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1158.jpg,validation
8808,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4291.jpg,validation
8809,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.141.jpg,validation
8810,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2261.jpg,validation
8811,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1371.jpg,validation
8812,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3155.jpg,validation
8813,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3845.jpg,validation
8814,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4180.jpg,validation
8815,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3949.jpg,validation
8816,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4579.jpg,validation
8817,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3115.jpg,validation
8818,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1697.jpg,validation
8819,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3385.jpg,validation
8820,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.750.jpg,validation
8821,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1924.jpg,validation
8822,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.38.jpg,validation
8823,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1198.jpg,validation
8824,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3248.jpg,validation
8825,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.842.jpg,validation
8826,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3985.jpg,validation
8827,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4587.jpg,validation
8828,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.471.jpg,validation
8829,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1371.jpg,validation
8830,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2736.jpg,validation
8831,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1783.jpg,validation
8832,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3643.jpg,validation
8833,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3244.jpg,validation
8834,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4804.jpg,validation
8835,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3803.jpg,validation
8836,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.4.jpg,validation
8837,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4895.jpg,validation
8838,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1574.jpg,validation
8839,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.161.jpg,validation
8840,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4918.jpg,validation
8841,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3551.jpg,validation
8842,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2527.jpg,validation
8843,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4772.jpg,validation
8844,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.977.jpg,validation
8845,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3995.jpg,validation
8846,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1423.jpg,validation
8847,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2337.jpg,validation
8848,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.914.jpg,validation
8849,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.267.jpg,validation
8850,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4149.jpg,validation
8851,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3153.jpg,validation
8852,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3932.jpg,validation
8853,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.742.jpg,validation
8854,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2512.jpg,validation
8855,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2599.jpg,validation
8856,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.4000.jpg,validation
8857,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2656.jpg,validation
8858,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2251.jpg,validation
8859,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3117.jpg,validation
8860,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1391.jpg,validation
8861,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2480.jpg,validation
8862,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1188.jpg,validation
8863,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3235.jpg,validation
8864,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2363.jpg,validation
8865,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3020.jpg,validation
8866,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.529.jpg,validation
8867,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1053.jpg,validation
8868,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1654.jpg,validation
8869,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2049.jpg,validation
8870,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.520.jpg,validation
8871,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1631.jpg,validation
8872,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1910.jpg,validation
8873,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2280.jpg,validation
8874,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3138.jpg,validation
8875,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1264.jpg,validation
8876,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2393.jpg,validation
8877,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2455.jpg,validation
8878,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3584.jpg,validation
8879,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4444.jpg,validation
8880,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4543.jpg,validation
8881,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.455.jpg,validation
8882,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2400.jpg,validation
8883,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4035.jpg,validation
8884,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4635.jpg,validation
8885,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2910.jpg,validation
8886,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3027.jpg,validation
8887,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3250.jpg,validation
8888,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1455.jpg,validation
8889,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1388.jpg,validation
8890,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.978.jpg,validation
8891,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3794.jpg,validation
8892,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1247.jpg,validation
8893,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.273.jpg,validation
8894,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1986.jpg,validation
8895,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3008.jpg,validation
8896,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3464.jpg,validation
8897,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3152.jpg,validation
8898,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.908.jpg,validation
8899,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4948.jpg,validation
8900,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3377.jpg,validation
8901,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4376.jpg,validation
8902,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3710.jpg,validation
8903,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.613.jpg,validation
8904,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1930.jpg,validation
8905,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4804.jpg,validation
8906,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.454.jpg,validation
8907,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1238.jpg,validation
8908,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.528.jpg,validation
8909,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1337.jpg,validation
8910,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4203.jpg,validation
8911,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2779.jpg,validation
8912,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1001.jpg,validation
8913,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2677.jpg,validation
8914,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.988.jpg,validation
8915,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4097.jpg,validation
8916,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1939.jpg,validation
8917,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1234.jpg,validation
8918,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.719.jpg,validation
8919,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.903.jpg,validation
8920,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1729.jpg,validation
8921,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4507.jpg,validation
8922,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4828.jpg,validation
8923,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.405.jpg,validation
8924,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1471.jpg,validation
8925,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.582.jpg,validation
8926,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2606.jpg,validation
8927,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4243.jpg,validation
8928,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.412.jpg,validation
8929,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2668.jpg,validation
8930,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2352.jpg,validation
8931,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1023.jpg,validation
8932,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.851.jpg,validation
8933,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3986.jpg,validation
8934,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3792.jpg,validation
8935,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.596.jpg,validation
8936,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4154.jpg,validation
8937,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1982.jpg,validation
8938,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4152.jpg,validation
8939,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2352.jpg,validation
8940,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3379.jpg,validation
8941,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4569.jpg,validation
8942,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1747.jpg,validation
8943,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2493.jpg,validation
8944,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2267.jpg,validation
8945,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.615.jpg,validation
8946,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4408.jpg,validation
8947,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4007.jpg,validation
8948,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2375.jpg,validation
8949,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2568.jpg,validation
8950,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2328.jpg,validation
8951,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3240.jpg,validation
8952,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.567.jpg,validation
8953,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3115.jpg,validation
8954,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1157.jpg,validation
8955,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2369.jpg,validation
8956,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.127.jpg,validation
8957,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.292.jpg,validation
8958,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3676.jpg,validation
8959,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1464.jpg,validation
8960,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.16.jpg,validation
8961,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3181.jpg,validation
8962,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.642.jpg,validation
8963,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3453.jpg,validation
8964,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4058.jpg,validation
8965,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.450.jpg,validation
8966,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3627.jpg,validation
8967,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3946.jpg,validation
8968,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3315.jpg,validation
8969,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3527.jpg,validation
8970,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.777.jpg,validation
8971,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.877.jpg,validation
8972,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2632.jpg,validation
8973,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.303.jpg,validation
8974,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2870.jpg,validation
8975,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4104.jpg,validation
8976,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2206.jpg,validation
8977,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4893.jpg,validation
8978,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4060.jpg,validation
8979,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3858.jpg,validation
8980,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1950.jpg,validation
